RemainingCapacityAlarm,RemainingTimeAlarm,BatteryMode,AtRate,AtRateTimeToFull,AtRateTimeToEmpty,AtRateOK,Temperature,Voltage,Current,AverageCurrent,MaxError,RelativeStateOfCharge,AbsoluteStateOfCharge,RemainingCapacity,FullChargeCapacity,RunTimeToEmpty,AverageTimeToEmpty,AverageTimeToFull,ChargingCurrent,ChargingVoltage,BatteryStatus,CycleCount,DesignCapacity,DesignVoltage,SpecificationInfo,ManufactureDate,SerialNumber,ManufacturerName,DeviceName,DeviceChemistry,VoltageCellFour,VoltageCellThree,VoltageCellTwo,VoltageCellOne,timestamp
285,10,24576,0,65535,65535,true,22.75,11143,0,6,2,24,11,312,1323,65535,65535,10100,1995,12600,192,407,2850,10950,49,"12/22/2017",28241,"133-42-6E-A","JC03031","LION",0,3705,3760,3678,"12:47:04 AM"
285,10,24576,0,65535,65535,true,22.75,11137,0,5,2,24,11,312,1323,65535,65535,12120,1995,12600,192,407,2850,10950,49,"12/22/2017",28241,"133-42-6E-A","JC03031","LION",0,3705,3754,3678,"12:47:06 AM"
285,10,24576,0,65535,65535,true,22.75,11132,0,4,2,24,11,312,1323,65535,65535,15150,1995,12600,192,407,2850,10950,49,"12/22/2017",28241,"133-42-6E-A","JC03031","LION",0,3705,3749,3678,"12:47:08 AM"
285,10,24576,0,65535,65535,true,22.75,11128,0,4,2,24,11,312,1323,65535,65535,15150,1995,12600,192,407,2850,10950,49,"12/22/2017",28241,"133-42-6E-A","JC03031","LION",0,3705,3744,3679,"12:47:10 AM"
285,10,24576,0,65535,65535,true,22.75,11124,0,3,2,24,11,312,1323,65535,65535,20200,1995,12600,192,407,2850,10950,49,"12/22/2017",28241,"133-42-6E-A","JC03031","LION",0,3705,3740,3679,"12:47:12 AM"
285,10,24576,0,65535,65535,true,22.75,11121,0,3,2,24,11,312,1323,65535,65535,20200,1995,12600,192,407,2850,10950,49,"12/22/2017",28241,"133-42-6E-A","JC03031","LION",0,3705,3736,3679,"12:47:14 AM"
285,10,24576,0,65535,65535,true,22.75,11117,0,2,2,24,11,312,1323,65535,65535,30300,1995,12600,192,407,2850,10950,49,"12/22/2017",28241,"133-42-6E-A","JC03031","LION",0,3705,3733,3679,"12:47:16 AM"
285,10,24576,0,65535,65535,true,22.75,11115,0,2,2,24,11,312,1323,65535,65535,30300,1995,12600,192,407,2850,10950,49,"12/22/2017",28241,"133-42-6E-A","JC03031","LION",0,3705,3730,3679,"12:47:18 AM"
285,10,24576,0,65535,65535,true,22.75,11112,0,2,2,24,11,312,1323,65535,65535,30300,1995,12600,192,407,2850,10950,49,"12/22/2017",28241,"133-42-6E-A","JC03031","LION",0,3705,3728,3679,"12:47:20 AM"
285,10,24576,0,65535,65535,true,22.75,11110,0,2,2,24,11,312,1323,65535,65535,30300,1995,12600,192,407,2850,10950,49,"12/22/2017",28241,"133-42-6E-A","JC03031","LION",0,3705,3725,3679,"12:47:22 AM"
285,10,24576,0,65535,65535,true,22.75,11108,0,1,2,24,11,312,1323,65535,65535,60600,1995,12600,192,407,2850,10950,49,"12/22/2017",28241,"133-42-6E-A","JC03031","LION",0,3705,3723,3679,"12:47:24 AM"
285,10,24576,0,65535,65535,true,22.75,11105,0,1,2,24,11,312,1323,65535,65535,60600,1995,12600,192,407,2850,10950,49,"12/22/2017",28241,"133-42-6E-A","JC03031","LION",0,3705,3721,3679,"12:47:26 AM"
285,10,24576,0,65535,65535,true,22.75,11104,0,1,2,24,11,312,1323,65535,65535,60600,1995,12600,192,407,2850,10950,49,"12/22/2017",28241,"133-42-6E-A","JC03031","LION",0,3705,3719,3679,"12:47:28 AM"
285,10,24576,0,65535,65535,true,22.75,11102,0,1,2,24,11,312,1323,65535,65535,60600,1995,12600,192,407,2850,10950,49,"12/22/2017",28241,"133-42-6E-A","JC03031","LION",0,3705,3717,3679,"12:47:30 AM"
285,10,24576,0,65535,65535,true,22.75,11100,0,1,2,24,11,312,1323,65535,65535,60600,1995,12600,192,407,2850,10950,49,"12/22/2017",28241,"133-42-6E-A","JC03031","LION",0,3705,3715,3679,"12:47:32 AM"
285,10,24576,0,65535,65535,true,22.75,11098,0,1,2,24,11,312,1323,65535,65535,60600,1995,12600,192,407,2850,10950,49,"12/22/2017",28241,"133-42-6E-A","JC03031","LION",0,3705,3714,3679,"12:47:34 AM"
285,10,24576,0,65535,65535,true,22.75,11097,0,1,2,24,11,312,1323,65535,65535,60600,1995,12600,192,407,2850,10950,49,"12/22/2017",28241,"133-42-6E-A","JC03031","LION",0,3705,3712,3679,"12:47:36 AM"
285,10,24576,0,65535,65535,true,22.75,11095,0,1,2,24,11,312,1323,65535,65535,60600,1995,12600,192,407,2850,10950,49,"12/22/2017",28241,"133-42-6E-A","JC03031","LION",0,3705,3711,3679,"12:47:38 AM"
285,10,24576,0,65535,65535,true,22.75,11093,0,0,2,24,11,312,1323,65535,65535,65535,1995,12600,192,407,2850,10950,49,"12/22/2017",28241,"133-42-6E-A","JC03031","LION",0,3705,3709,3679,"12:47:40 AM"
