RemainingCapacityAlarm,RemainingTimeAlarm,BatteryMode,AtRate,AtRateTimeToFull,AtRateTimeToEmpty,AtRateOK,Temperature,Voltage,Current,AverageCurrent,MaxError,RelativeStateOfCharge,AbsoluteStateOfCharge,RemainingCapacity,FullChargeCapacity,RunTimeToEmpty,AverageTimeToEmpty,AverageTimeToFull,ChargingCurrent,ChargingVoltage,BatteryStatus,CycleCount,DesignCapacity,DesignVoltage,SpecificationInfo,ManufactureDate,SerialNumber,ManufacturerName,DeviceName,DeviceChemistry,VoltageCellFour,VoltageCellThree,VoltageCellTwo,VoltageCellOne,timestamp
0,0,0,0,0,0,false,-273.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0/0/1980",0,"","","",0,0,0,0,"12:43:14 AM"
0,0,0,0,0,0,false,-273.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0/0/1980",0,"","","",0,0,0,0,"12:43:16 AM"
0,0,0,0,0,0,false,-273.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0/0/1980",0,"","","",0,0,0,0,"12:43:18 AM"
0,0,0,0,0,0,false,-273.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0/0/1980",0,"","","",0,0,0,0,"12:43:20 AM"
0,0,0,0,0,0,false,-273.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0/0/1980",0,"","","",0,0,0,0,"12:43:22 AM"
0,0,0,0,0,0,false,-273.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0/0/1980",0,"","","",0,0,0,0,"12:43:24 AM"
0,0,0,0,0,0,false,-273.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0/0/1980",0,"","","",0,0,0,0,"12:43:26 AM"
0,0,0,0,0,0,false,-273.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0/0/1980",0,"","","",0,0,0,0,"12:43:28 AM"
0,0,0,0,0,0,false,-273.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0/0/1980",0,"","","",0,0,0,0,"12:43:30 AM"
0,0,0,0,0,0,false,-273.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0/0/1980",0,"","","",0,0,0,0,"12:43:32 AM"
0,0,0,0,0,0,false,-273.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0/0/1980",0,"","","",0,0,0,0,"12:43:34 AM"
0,0,0,0,0,0,false,-273.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0/0/1980",0,"","","",0,0,0,0,"12:43:36 AM"
0,0,0,0,0,0,false,-273.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0/0/1980",0,"","","",0,0,0,0,"12:43:38 AM"
0,0,0,0,0,0,false,-273.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0/0/1980",0,"","","",0,0,0,0,"12:43:40 AM"
0,0,0,0,0,0,false,-273.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0/0/1980",0,"","","",0,0,0,0,"12:43:42 AM"
0,0,0,0,0,0,false,-273.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0/0/1980",0,"","","",0,0,0,0,"12:43:44 AM"
0,0,0,0,0,0,false,-273.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0/0/1980",0,"","","",0,0,0,0,"12:43:46 AM"
0,0,0,0,0,0,false,-273.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0/0/1980",0,"","","",0,0,0,0,"12:43:48 AM"
0,0,0,0,0,0,false,-273.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0/0/1980",0,"","","",0,0,0,0,"12:43:50 AM"
0,0,0,0,0,0,false,-273.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0/0/1980",0,"","","",0,0,0,0,"12:47:42 AM"
0,0,0,0,0,0,false,-273.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0/0/1980",0,"","","",0,0,0,0,"12:47:44 AM"
0,0,0,0,0,0,false,-273.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0/0/1980",0,"","","",0,0,0,0,"12:47:46 AM"
0,0,0,0,0,0,false,-273.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0/0/1980",0,"","","",0,0,0,0,"12:47:48 AM"
0,0,0,0,0,0,false,-273.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0/0/1980",0,"","","",0,0,0,0,"12:47:50 AM"
0,0,0,0,0,0,false,-273.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0/0/1980",0,"","","",0,0,0,0,"12:47:52 AM"
0,0,0,0,0,0,false,-273.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0/0/1980",0,"","","",0,0,0,0,"12:47:54 AM"
0,0,0,0,0,0,false,-273.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0/0/1980",0,"","","",0,0,0,0,"12:47:56 AM"
0,0,0,0,0,0,false,-273.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0/0/1980",0,"","","",0,0,0,0,"12:47:58 AM"
0,0,0,0,0,0,false,-273.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0/0/1980",0,"","","",0,0,0,0,"12:48:00 AM"
0,0,0,0,0,0,false,-273.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0/0/1980",0,"","","",0,0,0,0,"12:48:02 AM"
0,0,0,0,0,0,false,-273.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0/0/1980",0,"","","",0,0,0,0,"12:48:04 AM"
