RemainingCapacityAlarm,RemainingTimeAlarm,BatteryMode,AtRate,AtRateTimeToFull,AtRateTimeToEmpty,AtRateOK,Temperature,Voltage,Current,AverageCurrent,MaxError,RelativeStateOfCharge,AbsoluteStateOfCharge,RemainingCapacity,FullChargeCapacity,RunTimeToEmpty,AverageTimeToEmpty,AverageTimeToFull,ChargingCurrent,ChargingVoltage,BatteryStatus,CycleCount,DesignCapacity,DesignVoltage,SpecificationInfo,ManufactureDate,SerialNumber,ManufacturerName,DeviceName,DeviceChemistry,VoltageCellFour,VoltageCellThree,VoltageCellTwo,VoltageCellOne,timestamp
285,10,24576,0,65535,65535,true,29.15,11801,1094,1102,2,39,28,772,1995,65535,65535,138,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,3991,3913,3896,"11:54:38 PM"
285,10,24576,0,65535,65535,true,29.15,11801,1093,1101,2,39,28,773,1995,65535,65535,138,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,3991,3914,3896,"11:54:40 PM"
285,10,24576,0,65535,65535,true,29.15,11802,1092,1100,2,39,28,773,1995,65535,65535,138,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,3991,3914,3896,"11:54:42 PM"
285,10,24576,0,65535,65535,true,29.15,11801,1091,1099,2,39,28,774,1995,65535,65535,138,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,3992,3914,3896,"11:54:44 PM"
285,10,24576,0,65535,65535,true,29.15,11803,1090,1098,2,39,28,774,1995,65535,65535,138,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,3992,3914,3897,"11:54:46 PM"
285,10,24576,0,65535,65535,true,29.15,11802,1089,1097,2,39,28,775,1995,65535,65535,138,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,3992,3914,3896,"11:54:48 PM"
285,10,24576,0,65535,65535,true,29.15,11802,1088,1096,2,39,28,776,1995,65535,65535,138,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,3992,3914,3896,"11:54:50 PM"
285,10,24576,0,65535,65535,true,29.15,11802,1086,1095,2,39,28,776,1995,65535,65535,138,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,3992,3914,3896,"11:54:52 PM"
285,10,24576,0,65535,65535,true,29.15,11802,1085,1093,2,39,28,777,1995,65535,65535,138,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,3992,3914,3895,"11:54:54 PM"
285,10,24576,0,65535,65535,true,29.15,11803,1085,1092,2,39,28,777,1995,65535,65535,138,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,3992,3914,3897,"11:54:56 PM"
285,10,24576,0,65535,65535,true,29.15,11804,1083,1091,2,39,28,778,1995,65535,65535,139,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,3993,3914,3897,"11:54:58 PM"
285,10,24576,0,65535,65535,true,29.15,11803,1082,1090,2,40,28,779,1995,65535,65535,139,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,3993,3914,3896,"11:55:00 PM"
285,10,24576,0,65535,65535,true,29.15,11803,1081,1089,2,40,28,779,1995,65535,65535,139,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,3993,3915,3896,"11:55:02 PM"
285,10,24576,0,65535,65535,true,29.15,11804,1080,1087,2,40,28,780,1995,65535,65535,139,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,3993,3915,3896,"11:55:04 PM"
285,10,24576,0,65535,65535,true,29.05,11805,1079,1087,2,40,28,780,1995,65535,65535,139,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,3993,3915,3897,"11:55:06 PM"
285,10,24576,0,65535,65535,true,29.05,11804,1078,1086,2,40,28,781,1995,65535,65535,139,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,3993,3915,3896,"11:55:08 PM"
285,10,24576,0,65535,65535,true,29.05,11804,1077,1085,2,40,28,782,1995,65535,65535,139,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,3994,3914,3896,"11:55:10 PM"
285,10,24576,0,65535,65535,true,29.05,11804,1076,1084,2,40,28,782,1995,65535,65535,139,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,3993,3915,3896,"11:55:12 PM"
285,10,24576,0,65535,65535,true,29.05,11804,1075,1083,2,40,28,783,1995,65535,65535,139,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,3994,3915,3895,"11:55:14 PM"
285,10,24576,0,65535,65535,true,29.15,11806,1074,1082,2,40,28,783,1995,65535,65535,139,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,3994,3915,3897,"11:55:16 PM"
285,10,24576,0,65535,65535,true,29.15,11805,1073,1081,2,40,28,784,1995,65535,65535,139,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,3994,3915,3896,"11:55:18 PM"
285,10,24576,0,65535,65535,true,29.05,11805,1071,1080,2,40,28,785,1995,65535,65535,139,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,3994,3915,3896,"11:55:20 PM"
285,10,24576,0,65535,65535,true,29.05,11806,1070,1078,2,40,28,785,1995,65535,65535,139,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,3994,3915,3896,"11:55:22 PM"
285,10,24576,0,65535,65535,true,29.05,11805,1069,1077,2,40,28,786,1995,65535,65535,139,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,3994,3915,3896,"11:55:24 PM"
285,10,24576,0,65535,65535,true,29.05,11806,1068,1076,2,40,28,786,1995,65535,65535,139,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,3994,3916,3895,"11:55:26 PM"
285,10,24576,0,65535,65535,true,29.05,11807,1067,1075,2,40,28,787,1995,65535,65535,139,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,3994,3915,3896,"11:55:28 PM"
285,10,24576,0,65535,65535,true,29.05,11807,1066,1074,2,40,28,788,1995,65535,65535,139,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,3995,3915,3897,"11:55:30 PM"
285,10,24576,0,65535,65535,true,29.05,11807,1065,1073,2,40,28,788,1995,65535,65535,139,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,3995,3915,3896,"11:55:32 PM"
285,10,24576,0,65535,65535,true,29.05,11807,1065,1072,2,40,28,789,1995,65535,65535,139,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,3996,3915,3896,"11:55:34 PM"
285,10,24576,0,65535,65535,true,29.05,11807,1063,1071,2,40,28,789,1995,65535,65535,139,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,3995,3916,3896,"11:55:36 PM"
285,10,24576,0,65535,65535,true,29.05,11808,1062,1070,2,40,28,790,1995,65535,65535,139,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,3995,3915,3896,"11:55:38 PM"
285,10,24576,0,65535,65535,true,29.05,11807,1061,1068,2,40,28,791,1995,65535,65535,139,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,3995,3915,3896,"11:55:40 PM"
285,10,24576,0,65535,65535,true,29.05,11807,1060,1067,2,40,28,791,1995,65535,65535,139,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,3995,3916,3896,"11:55:42 PM"
285,10,24576,0,65535,65535,true,29.05,11806,1058,1066,2,40,28,792,1995,65535,65535,139,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,3995,3916,3895,"11:55:44 PM"
285,10,24576,0,65535,65535,true,29.05,11988,1575,1100,2,40,28,792,1995,65535,65535,139,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4058,3973,3956,"11:55:46 PM"
285,10,24576,0,65535,65535,true,29.05,12048,1814,1191,2,40,28,793,1995,65535,65535,135,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4079,3994,3976,"11:55:48 PM"
285,10,24576,0,65535,65535,true,29.05,12062,1814,1271,2,40,28,794,1995,65535,65535,130,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4082,3999,3981,"11:55:50 PM"
285,10,24576,0,65535,65535,true,29.05,12072,1814,1341,2,40,28,795,1995,65535,65535,124,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4086,4003,3984,"11:55:52 PM"
285,10,24576,0,65535,65535,true,29.05,12082,1814,1402,2,40,28,797,1995,65535,65535,115,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4088,4006,3988,"11:55:54 PM"
285,10,24576,0,65535,65535,true,29.05,12089,1814,1455,2,40,28,798,1995,65535,65535,111,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4091,4009,3990,"11:55:56 PM"
285,10,24576,0,65535,65535,true,29.05,12097,1814,1501,2,41,29,799,1995,65535,65535,108,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4093,4012,3992,"11:55:58 PM"
285,10,24576,0,65535,65535,true,29.15,12105,1814,1541,2,41,29,800,1995,65535,65535,105,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4096,4015,3995,"11:56:00 PM"
285,10,24576,0,65535,65535,true,29.15,12111,1814,1576,2,41,29,801,1995,65535,65535,102,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4098,4017,3996,"11:56:02 PM"
285,10,24576,0,65535,65535,true,29.15,12117,1814,1607,2,41,29,802,1995,65535,65535,100,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4100,4019,3998,"11:56:04 PM"
285,10,24576,0,65535,65535,true,29.15,12124,1815,1633,2,41,29,803,1995,65535,65535,99,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4102,4021,4000,"11:56:06 PM"
285,10,24576,0,65535,65535,true,29.15,12128,1814,1657,2,41,29,804,1995,65535,65535,97,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4104,4023,4001,"11:56:08 PM"
285,10,24576,0,65535,65535,true,29.15,12133,1814,1677,2,41,29,805,1995,65535,65535,96,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4106,4025,4002,"11:56:10 PM"
285,10,24576,0,65535,65535,true,29.15,12139,1814,1694,2,41,29,806,1995,65535,65535,95,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4107,4028,4004,"11:56:12 PM"
285,10,24576,0,65535,65535,true,29.25,12143,1814,1710,2,41,29,807,1995,65535,65535,94,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4110,4029,4004,"11:56:14 PM"
285,10,24576,0,65535,65535,true,29.25,12146,1814,1723,2,41,29,808,1995,65535,65535,93,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4111,4030,4005,"11:56:16 PM"
285,10,24576,0,65535,65535,true,29.25,12151,1814,1735,2,41,29,809,1995,65535,65535,92,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4112,4033,4006,"11:56:18 PM"
285,10,24576,0,65535,65535,true,29.25,12155,1814,1745,2,41,29,810,1995,65535,65535,92,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4114,4034,4008,"11:56:20 PM"
285,10,24576,0,65535,65535,true,29.25,12158,1814,1754,2,41,29,811,1995,65535,65535,91,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4115,4035,4008,"11:56:22 PM"
285,10,24576,0,65535,65535,true,29.35,12163,1814,1762,2,41,29,812,1995,65535,65535,91,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4120,4039,4011,"11:56:24 PM"
285,10,24576,0,65535,65535,true,29.35,12166,1814,1768,2,41,29,813,1995,65535,65535,90,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4119,4039,4011,"11:56:26 PM"
285,10,24576,0,65535,65535,true,29.35,12170,1814,1774,2,41,29,814,1995,65535,65535,90,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4121,4040,4010,"11:56:28 PM"
285,10,24576,0,65535,65535,true,29.35,12174,1814,1779,2,41,29,815,1995,65535,65535,90,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4124,4044,4013,"11:56:30 PM"
285,10,24576,0,65535,65535,true,29.35,12176,1814,1784,2,41,29,816,1995,65535,65535,89,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4123,4043,4013,"11:56:32 PM"
285,10,24576,0,65535,65535,true,29.35,12180,1814,1788,2,41,29,817,1995,65535,65535,89,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4124,4044,4013,"11:56:34 PM"
285,10,24576,0,65535,65535,true,29.35,12184,1814,1791,2,42,29,818,1995,65535,65535,89,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4126,4045,4015,"11:56:36 PM"
285,10,24576,0,65535,65535,true,29.35,12186,1814,1794,2,42,29,819,1995,65535,65535,89,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4128,4047,4016,"11:56:38 PM"
285,10,24576,0,65535,65535,true,29.45,12190,1814,1797,2,42,29,820,1995,65535,65535,88,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4131,4049,4016,"11:56:40 PM"
285,10,24576,0,65535,65535,true,29.45,12192,1814,1799,2,42,29,821,1995,65535,65535,88,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4132,4050,4015,"11:56:42 PM"
285,10,24576,0,65535,65535,true,29.45,12200,1814,1801,2,42,29,822,1995,65535,65535,88,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4133,4051,4015,"11:56:44 PM"
285,10,24576,0,65535,65535,true,29.45,12198,1814,1802,2,42,29,823,1995,65535,65535,88,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4132,4050,4015,"11:56:46 PM"
285,10,24576,0,65535,65535,true,29.45,12201,1814,1804,2,42,29,824,1995,65535,65535,88,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4134,4052,4016,"11:56:48 PM"
285,10,24576,0,65535,65535,true,29.45,12203,1814,1805,2,42,29,825,1995,65535,65535,88,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4134,4052,4016,"11:56:50 PM"
285,10,24576,0,65535,65535,true,29.45,12208,1814,1806,2,42,29,826,1995,65535,65535,87,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4136,4054,4019,"11:56:52 PM"
285,10,24576,0,65535,65535,true,29.45,12209,1814,1807,2,42,30,827,1995,65535,65535,87,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4136,4054,4018,"11:56:54 PM"
285,10,24576,0,65535,65535,true,29.45,12211,1814,1808,2,42,30,828,1995,65535,65535,87,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4138,4056,4018,"11:56:56 PM"
285,10,24576,0,65535,65535,true,29.55,12219,1814,1809,2,42,30,829,1995,65535,65535,87,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4140,4058,4019,"11:56:58 PM"
285,10,24576,0,65535,65535,true,29.55,12216,1814,1810,2,42,30,830,1995,65535,65535,87,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4140,4058,4019,"11:57:00 PM"
285,10,24576,0,65535,65535,true,29.55,12217,1814,1810,2,42,30,831,1995,65535,65535,87,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4141,4058,4019,"11:57:02 PM"
285,10,24576,0,65535,65535,true,29.55,12220,1814,1811,2,42,30,832,1995,65535,65535,87,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4142,4059,4019,"11:57:04 PM"
285,10,24576,0,65535,65535,true,29.55,12228,1814,1811,2,42,30,833,1995,65535,65535,87,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4145,4062,4021,"11:57:06 PM"
285,10,24576,0,65535,65535,true,29.55,12231,1814,1811,2,42,30,834,1995,65535,65535,87,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4144,4061,4021,"11:57:08 PM"
285,10,24576,0,65535,65535,true,29.55,12227,1815,1812,2,42,30,835,1995,65535,65535,86,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4145,4062,4020,"11:57:10 PM"
285,10,24576,0,65535,65535,true,29.55,12229,1814,1812,2,42,30,836,1995,65535,65535,86,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4146,4063,4020,"11:57:12 PM"
285,10,24576,0,65535,65535,true,29.55,12229,1814,1812,2,42,30,837,1995,65535,65535,86,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4146,4062,4021,"11:57:14 PM"
285,10,24576,0,65535,65535,true,29.65,12232,1814,1813,2,43,30,838,1995,65535,65535,86,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4148,4064,4021,"11:57:16 PM"
285,10,24576,0,65535,65535,true,29.65,12234,1814,1813,2,43,30,839,1995,65535,65535,86,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4149,4064,4022,"11:57:18 PM"
285,10,24576,0,65535,65535,true,29.65,12236,1814,1813,2,43,30,840,1995,65535,65535,86,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4150,4065,4022,"11:57:20 PM"
285,10,24576,0,65535,65535,true,29.65,12237,1814,1813,2,43,30,841,1995,65535,65535,86,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4150,4065,4023,"11:57:22 PM"
285,10,24576,0,65535,65535,true,29.65,12239,1814,1813,2,43,30,842,1995,65535,65535,86,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4151,4066,4022,"11:57:24 PM"
285,10,24576,0,65535,65535,true,29.65,12242,1814,1813,2,43,30,843,1995,65535,65535,86,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4152,4067,4023,"11:57:26 PM"
285,10,24576,0,65535,65535,true,29.65,12243,1814,1813,2,43,30,844,1995,65535,65535,86,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4153,4068,4023,"11:57:28 PM"
285,10,24576,0,65535,65535,true,29.65,12246,1814,1813,2,43,30,845,1995,65535,65535,86,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4153,4069,4023,"11:57:30 PM"
285,10,24576,0,65535,65535,true,29.65,12247,1814,1813,2,43,30,846,1995,65535,65535,86,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4155,4069,4023,"11:57:32 PM"
285,10,24576,0,65535,65535,true,29.65,12248,1814,1814,2,43,30,847,1995,65535,65535,86,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4155,4070,4024,"11:57:34 PM"
285,10,24576,0,65535,65535,true,29.65,12248,1814,1814,2,43,30,848,1995,65535,65535,85,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4156,4070,4023,"11:57:36 PM"
285,10,24576,0,65535,65535,true,29.65,12252,1814,1814,2,43,30,849,1995,65535,65535,85,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4157,4071,4025,"11:57:38 PM"
285,10,24576,0,65535,65535,true,29.75,12253,1814,1814,2,43,30,850,1995,65535,65535,85,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4157,4071,4025,"11:57:40 PM"
285,10,24576,0,65535,65535,true,29.75,12256,1814,1814,2,43,30,851,1995,65535,65535,85,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4159,4073,4025,"11:57:42 PM"
285,10,24576,0,65535,65535,true,29.75,12257,1814,1814,2,43,30,852,1995,65535,65535,85,1995,12600,128,224,2850,10950,49,"9/25/2017",38774,"133-42-6E-A","JC03031","LION",0,4159,4073,4025,"11:57:44 PM"
